Gender,Customer_Type,Age,Travel_Class,Travel_Distance,Arrival_Delay_in_Mins,Seat_Comfort,Catering,Platform_Location,Onboard_Wifi_Service,Onboard_Entertainment,Online_Support,Ease_of_Online_Booking,Onboard_Service,Legroom,Baggage_Handling,CheckIn_Service,Cleanliness,Online_Boarding
1,0.0,38.0,0,400,1.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
0,1.0,13.0,1,1932,0.0,1.0,0.0,2.0,5.0,0.0,5.0,5.0,1.0,4.0,2.0,1.0,5.0,5.0
0,0.0,40.0,1,1653,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0
0,0.0,52.0,0,439,0.0,5.0,1.0,5.0,4.0,4.0,5.0,3.0,3.4550870760769934,3.0,3.0,3.0,3.0,3.0
1,0.0,36.0,1,2472,0.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0
0,0.1821906328563891,46.0,0,325,0.0,0.0,0.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
1,0.0,21.0,0,3358,0.0,4.0,2.8503023724608467,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,2.0,5.0
1,0.0,38.0,0,202,0.0,4.0,2.8503023724608467,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0
0,0.0,53.0,0,324,0.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0
0,0.0,10.0,1,2075,10.0,0.0,0.0,5.0,0.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,3.0
0,0.0,49.0,0,972,24.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
0,1.0,32.0,1,1849,0.0,2.0,2.8503023724608467,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0
0,1.0,37.0,0,1440,0.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,5.0,5.0,3.0,4.0,1.0
0,0.0,29.0,1,2220,24.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0
1,0.0,68.0,1,1577,0.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0
1,0.0,40.0,0,2130,20.0,2.0,2.8503023724608467,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
1,0.1821906328563891,32.0,1,2312,0.0,0.0,0.0,5.0,4.0,0.0,4.0,4.0,5.0,3.0,1.0,3.0,1.0,4.0
0,0.0,52.0,0,555,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
1,0.0,68.0,1,1870,21.0,5.0,2.8503023724608467,3.0,3.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0
1,0.0,33.0,0,4396,46.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.4550870760769934,5.0,5.0,4.0,4.0,5.0
0,1.0,20.0,1,1769,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0
0,0.0,57.0,0,1116,0.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,3.4550870760769934,5.0,5.0,5.0,5.0,4.0
1,0.0,30.0,0,2502,0.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0
1,0.0,40.0,1,1168,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0
1,0.0,34.0,0,444,44.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0
1,0.0,68.0,1,1983,24.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.4550870760769934,1.0,3.0,3.0,3.0,2.0
0,0.0,39.0,0,1603,93.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
1,0.0,54.0,0,1968,0.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,3.4550870760769934,4.0,4.0,3.0,4.0,5.0
1,0.0,53.0,1,2172,76.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,1.0,5.0
1,0.0,58.0,0,2482,0.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
1,0.0,39.0,0,912,15.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,1.0,30.0,0,1531,32.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0
1,0.0,43.0,0,1433,0.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
0,0.0,45.0,1,2673,15.308802390146283,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
0,0.0,55.0,1,730,13.0,3.0,2.8503023724608467,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
1,0.1821906328563891,53.0,1,1564,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.4550870760769934,3.0,1.0,1.0,1.0,2.0
1,0.0,27.0,0,2852,9.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0
1,0.0,38.0,1,1456,0.0,4.0,3.0,1.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0
1,0.0,74.0,0,504,33.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0
0,0.0,32.0,0,1663,0.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0
0,0.0,57.0,1,545,10.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
0,0.0,44.0,0,832,14.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1,0.0,58.0,1,1302,7.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0
0,0.0,54.0,1,929,19.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0
1,0.0,39.0,1,2435,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0
0,1.0,38.0,0,3965,0.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0
1,0.0,55.0,0,2541,0.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0
1,1.0,61.0,0,1582,51.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0
0,0.0,59.0,0,3513,0.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0
1,0.0,42.0,1,1708,11.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0
1,0.0,26.0,1,2578,0.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0
1,0.0,15.0,1,1175,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0
1,1.0,38.0,0,2051,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,5.0,4.0,4.0,2.0
1,0.0,10.0,1,1168,0.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0
0,0.0,48.0,1,678,30.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0
0,0.0,42.0,1,719,0.0,4.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0
0,0.0,44.0,0,2073,42.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
0,0.0,24.0,0,1956,0.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0
1,0.1821906328563891,51.0,0,2215,60.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
0,0.1821906328563891,58.0,0,642,0.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0
1,0.0,15.0,1,2677,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,5.0,1.0
1,1.0,54.0,1,1914,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0
0,0.0,35.0,0,477,0.0,4.0,2.8503023724608467,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1,0.0,52.0,0,2503,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
0,1.0,38.0,0,2162,0.0,1.0,2.8503023724608467,4.0,2.0,1.0,3.0,2.0,5.0,2.0,5.0,5.0,4.0,2.0
0,0.0,14.0,1,1737,0.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0
0,0.0,27.0,1,2142,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
1,0.0,61.0,1,1731,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0
0,0.0,18.0,0,1417,0.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0
1,0.0,63.0,1,2136,0.0,3.0,2.8503023724608467,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0
1,0.0,40.0,0,443,55.0,4.0,2.8503023724608467,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0
1,1.0,33.0,1,1141,18.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,5.0,1.0,4.0,3.0,4.0
1,0.0,29.0,0,3154,45.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0
1,0.0,50.0,1,1417,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0
0,0.0,45.0,0,416,49.0,1.0,2.8503023724608467,1.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0
0,0.0,50.0,1,2496,58.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0
1,0.0,25.0,1,1985,0.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0
0,0.0,67.0,1,814,5.0,5.0,2.8503023724608467,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0
1,0.0,47.0,1,2478,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0
1,0.0,54.0,0,672,3.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0
0,1.0,24.0,0,4113,0.0,5.0,5.0,3.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,1.0
1,0.0,25.0,0,1940,37.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0
1,1.0,36.0,0,3890,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0,2.0
1,0.0,53.0,0,1586,19.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
0,0.0,34.0,1,1401,0.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0
1,0.0,61.0,1,3384,0.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,4.0,1.0,5.0
1,0.0,38.0,1,1784,0.0,4.0,2.8503023724608467,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,1.0,4.0
1,0.0,60.0,0,2354,0.0,3.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0
0,0.0,33.0,0,1429,8.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
1,0.1821906328563891,29.0,1,4103,0.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0
0,0.0,31.0,0,4330,0.0,5.0,2.8503023724608467,5.0,4.0,4.0,3.0,4.0,2.0,5.0,1.0,3.0,4.0,4.0
0,1.0,23.0,1,1716,0.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0
1,0.0,54.0,1,1641,7.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,2.0
1,0.0,43.0,0,3024,0.0,5.0,5.0,5.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
0,0.0,30.0,1,3055,55.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.4550870760769934,1.0,2.0,1.0,4.0,1.0
0,0.0,41.0,1,363,5.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
0,0.0,22.0,0,5271,11.0,1.0,2.8503023724608467,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0
0,0.0,40.0,1,2032,39.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0
0,1.0,32.0,1,1664,0.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.4550870760769934,1.0,4.0,4.0,3.0,4.0
0,1.0,17.0,1,1887,24.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,1.0,3.0,5.0
1,0.0,9.0,0,3742,134.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0
1,1.0,26.0,1,1582,0.0,3.0,2.8503023724608467,5.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,3.0,5.0,1.0
0,0.0,26.0,1,1939,0.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
0,0.0,52.0,0,99,0.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0
1,1.0,8.0,0,4599,0.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,1.0,5.0,3.0,4.0,4.0,5.0
1,0.0,48.0,0,3534,0.0,2.0,3.0,2.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
0,0.0,60.0,0,991,0.0,2.0,2.8503023724608467,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0
0,1.0,21.0,1,1933,7.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0
1,0.0,63.0,1,1309,0.0,4.0,2.8503023724608467,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,4.0
0,0.1821906328563891,58.0,1,1520,0.0,4.0,2.8503023724608467,1.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0
1,0.0,45.0,0,863,0.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0
1,0.0,52.0,0,840,50.0,5.0,2.8503023724608467,5.0,1.0,4.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0
0,0.0,13.0,1,2046,1.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0
1,0.0,32.0,0,1845,88.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.4550870760769934,3.0,4.0,5.0,4.0,4.0
0,0.1821906328563891,23.0,0,3123,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,5.0,5.0,4.0,2.0
1,0.0,24.0,0,1736,0.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0
1,1.0,22.0,1,1929,50.0,5.0,2.8503023724608467,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0
1,0.0,26.0,0,3581,0.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,2.0
0,0.0,22.0,0,3752,47.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,3.4550870760769934,2.0,5.0,4.0,4.0,5.0
0,0.1821906328563891,21.0,1,1747,41.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
0,0.0,40.0,0,316,20.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1,0.0,33.0,1,1854,51.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,5.0,3.0,2.0,4.0,3.0
0,0.0,49.0,1,258,0.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0
1,0.1821906328563891,46.0,0,2646,0.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0
0,0.0,52.0,1,1626,37.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
0,1.0,16.0,1,2357,28.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0
1,0.0,37.0,0,2507,0.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
1,0.0,40.0,0,2558,30.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
0,0.0,66.0,1,475,0.0,5.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0
1,0.0,41.0,0,3573,0.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
1,0.0,49.0,0,1849,2.0,3.0,2.8503023724608467,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0
0,0.0,13.0,1,1364,75.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
0,0.0,68.0,0,3824,0.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,4.0,4.0,4.0
1,1.0,25.0,1,2274,68.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0
0,0.1821906328563891,29.0,0,2399,131.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0
1,0.1821906328563891,34.0,0,845,0.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0
1,1.0,27.0,0,2879,27.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0
1,1.0,23.0,0,2008,0.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0
1,0.0,52.0,0,978,0.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
0,0.1821906328563891,33.0,1,1984,52.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0
1,0.0,9.0,1,1744,0.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0
1,0.0,54.0,0,2819,0.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0
1,1.0,29.0,1,4096,57.0,1.0,2.8503023724608467,3.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0
0,0.0,46.0,1,254,0.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0
0,0.0,59.0,1,2579,0.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,1.0,17.0,1,2506,49.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0
0,0.0,55.0,1,1029,0.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
1,0.0,59.0,0,288,10.0,3.0,2.8503023724608467,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
1,0.0,36.0,0,530,0.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
0,0.1821906328563891,27.0,0,2424,0.0,1.0,2.0,3.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0
0,0.0,32.0,0,5161,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0
0,1.0,21.0,0,1073,0.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0
0,0.0,51.0,0,1833,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1,0.0,42.0,1,2254,0.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,5.0,2.0,4.0,3.0,5.0,2.0
1,0.0,41.0,1,1427,66.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,4.0,2.0
0,0.0,45.0,0,3313,16.0,5.0,2.8503023724608467,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,1.0,35.0,1,2014,0.0,3.0,2.8503023724608467,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0
0,0.0,66.0,1,2682,0.0,0.0,0.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0
0,0.0,21.0,0,1614,31.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
0,0.0,47.0,1,1218,0.0,0.0,0.0,3.0,5.0,0.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,5.0
0,0.0,49.0,1,898,0.0,2.0,2.8503023724608467,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
1,0.0,39.0,0,1708,0.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1,0.0,26.0,0,1654,14.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0
0,0.0,44.0,0,1837,16.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
0,0.1821906328563891,60.0,1,2065,0.0,0.0,0.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0
1,0.0,30.0,1,2151,0.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0
0,0.0,48.0,0,460,0.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
1,0.1821906328563891,17.0,0,1592,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,3.0,2.0,5.0,5.0,4.0,1.0
0,0.0,56.0,0,2716,2.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
0,0.0,59.0,0,3692,15.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
1,0.0,35.0,1,2074,48.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0
0,0.0,28.0,0,1330,9.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0
0,1.0,50.0,0,3587,13.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0
1,0.0,53.0,1,1497,0.0,2.0,2.8503023724608467,5.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0
1,0.0,12.0,0,2159,0.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0
0,0.0,34.0,1,1117,64.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0,3.4550870760769934,2.0,2.0,4.0,2.0,4.0
0,0.0,46.0,0,259,0.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
0,0.0,58.0,0,3539,1.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0
0,1.0,28.0,0,1681,0.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0
1,0.0,56.0,0,2169,0.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1,0.0,58.0,0,1093,0.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
0,0.1821906328563891,48.0,1,2124,29.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.4550870760769934,4.0,3.0,1.0,4.0,2.0
1,0.0,31.0,0,3077,31.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0
0,0.0,40.0,0,2599,0.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0
0,0.0,33.0,0,3985,0.0,1.0,3.0,1.0,2.0,5.0,4.0,5.0,3.4550870760769934,5.0,5.0,5.0,5.0,4.0
0,1.0,52.0,1,1916,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,5.0
1,0.0,62.0,0,841,0.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
1,0.0,48.0,0,1988,14.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
0,0.0,38.0,1,1029,0.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
1,0.0,41.0,0,3875,28.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
1,0.0,31.0,1,1830,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0
